state_name,county_name,year,month,log_traffic,mean
California,Santa Barbara,2018,8,4.88313314813213,12.686290322580644
Tennessee,Davidson,2015,7,6.0486453071235218,12.684848484848484
North Carolina,Mecklenburg,2016,11,6.53860100201982,12.677142857142858
Georgia,Richmond,2015,7,4.6951751105143433,12.675
Michigan,Wayne,2015,7,6.4829909986774066,12.670807453416149
Illinois,Winnebago,2019,12,4.2880031600318622,12.670370370370371
Illinois,Sangamon,2018,8,4.1015752462559334,12.667741935483869
Pennsylvania,Centre,2017,9,4.3849623973026075,12.663333333333332
Montana,Missoula,2015,12,4.77326702829461,12.66065573770492
Texas,Hidalgo,2017,5,4.752401888848226,12.657142857142857
Indiana,Marion,2015,2,5.7196336959582723,12.646527777777777
Ohio,Summit,2015,9,5.0802800674815529,12.632653061224488
Ohio,Franklin,2015,5,5.7802366396695524,12.626153846153848
Ohio,Cuyahoga,2015,2,5.7124518674207554,12.624489795918365
California,Riverside,2016,8,4.8919832308519666,12.620000000000001
Texas,Bexar,2019,5,5.9536152249378205,12.619565217391305
Oregon,Lane,2018,12,4.9620045077207395,12.619565217391305
North Carolina,Wake,2015,7,5.9700971083437038,12.613333333333333
Alabama,Montgomery,2015,7,4.5422650870725256,12.607142857142858
Wisconsin,Outagamie,2019,12,4.8225407324760559,12.60483870967742
Pennsylvania,Allegheny,2017,12,5.8613175081519548,12.601869158878506
Wisconsin,Dane,2015,1,5.0691165553754356,12.6
California,Orange,2016,12,5.9410485680298279,12.597222222222221
Ohio,Lucas,2019,12,4.3712711014875847,12.596666666666666
Texas,Cameron,2018,3,4.8968843076544371,12.596428571428572
Minnesota,Olmsted,2019,2,4.3772698154390062,12.591891891891892
Arkansas,Pulaski,2017,9,5.1877124449054932,12.590697674418603
Illinois,Cook,2018,8,6.9857628658538218,12.58768115942029
Washington,Yakima,2018,10,4.0873909449971881,12.586956521739127
California,Fresno,2017,9,5.0819914295090944,12.58125
Pennsylvania,Philadelphia,2017,12,6.3660830471824914,12.580689655172414
Pennsylvania,Lehigh,2016,6,4.7774920704148265,12.58
Iowa,Linn,2018,8,5.0130016351808253,12.579591836734695
Oregon,Lane,2019,12,5.0364811781861221,12.571428571428571
Texas,Hidalgo,2015,5,4.8096337740458992,12.566666666666668
Ohio,Summit,2015,3,5.17589433425089,12.562499999999996
Pennsylvania,Allegheny,2018,5,5.9171866298157161,12.553947368421055
California,Los Angeles,2017,8,6.9355379978735288,12.551685393258426
Maryland,Anne Arundel,2015,2,6.1521182633847875,12.55
Georgia,Fulton,2017,9,6.884657749502904,12.547058823529412
Pennsylvania,Dauphin,2015,12,4.9130239896957786,12.544186046511628
California,San Bernardino,2016,8,5.5560925410233413,12.543333333333335
Pennsylvania,Lehigh,2016,5,4.75576817375055,12.541935483870967
Pennsylvania,Erie,2015,1,4.139060078649301,12.541935483870967
Louisiana,East Baton Rouge,2015,2,4.7370494450944154,12.541379310344828
Colorado,El Paso,2018,8,5.2350282152804857,12.538709677419353
Louisiana,Caddo,2015,6,4.7618376641152107,12.533333333333333
Louisiana,East Baton Rouge,2019,6,4.8422284410552558,12.532258064516128
California,Riverside,2017,12,5.349415469354029,12.525
Louisiana,Caddo,2019,8,4.7580788222496126,12.521428571428572
Pennsylvania,Centre,2019,12,4.5562180464069213,12.520689655172415
California,San Bernardino,2017,6,5.5801514482152994,12.520312500000001
Georgia,Chatham,2016,11,5.25583913087662,12.5125
Texas,El Paso,2017,4,5.3624768198382924,12.508333333333335
South Dakota,Pennington,2017,9,4.768179149153938,12.507499999999999
Alabama,Jefferson,2015,5,5.4025364918039083,12.505555555555555
Wisconsin,La Crosse,2019,12,4.199041734461483,12.500000000000002
Alabama,Jefferson,2017,9,5.3298512616848415,12.5
Michigan,Wayne,2015,1,6.349728881380055,12.496688741721853
Michigan,Wayne,2019,2,6.3704420275085436,12.493888888888888
California,Sacramento,2017,8,5.9927346201863347,12.492361111111112
Wisconsin,La Crosse,2015,1,4.1184300771220892,12.488888888888889
California,Orange,2017,8,5.9638298385840542,12.486842105263158
Oklahoma,Oklahoma,2016,7,5.54562993338146,12.480434782608695
California,San Mateo,2018,1,6.60781282022686,12.48
Georgia,Richmond,2017,12,4.61536077818485,12.475609756097562
Ohio,Cuyahoga,2017,12,5.8523836086047778,12.470786516853932
Indiana,Allen,2017,1,4.7462526616858831,12.466666666666665
Oklahoma,Tulsa,2017,7,5.42790624314745,12.465277777777777
Alabama,Jefferson,2017,11,5.4042776690465884,12.45888888888889
Arkansas,Pulaski,2016,7,5.2508833278339679,12.44186046511628
Michigan,Wayne,2018,1,6.3882214866153779,12.428455284552843
Colorado,Denver,2016,1,6.6261160779912212,12.417777777777777
California,San Diego,2018,9,6.2890477538652672,12.414285714285713
Texas,Nueces,2019,6,4.7955324427101544,12.413846153846155
Ohio,Montgomery,2017,12,5.1365778922509557,12.413333333333334
Michigan,Wayne,2015,3,6.4495439626768567,12.407558139534883
California,Kern,2016,9,4.2423923313757426,12.404938271604937
Georgia,Richmond,2019,11,4.7495971954120764,12.403333333333332
Pennsylvania,Lehigh,2019,2,4.7443946978460065,12.396428571428572
Texas,El Paso,2016,2,5.2639412691605019,12.391666666666667
California,Sacramento,2017,9,5.9718744468895935,12.386013986013984
California,San Joaquin,2017,1,4.0613770741938877,12.383908045977011
Pennsylvania,Westmoreland,2017,2,4.4549515157310919,12.382692307692306
California,Orange,2018,9,5.9242244787762521,12.379104477611939
Ohio,Trumbull,2015,5,4.0139741770209163,12.377777777777778
California,Los Angeles,2019,7,6.9632711345249794,12.372932330827069
Texas,Nueces,2015,5,4.7963175656944941,12.361111111111111
California,Kern,2018,12,4.2519300850303683,12.359633027522934
California,Los Angeles,2016,6,6.906403952298299,12.358467741935485
California,Sonoma,2017,12,4.5000854612376555,12.358064516129032
Michigan,Wayne,2015,2,6.3361768499858222,12.356692913385825
California,San Mateo,2018,8,6.735943962825397,12.354838709677422
Pennsylvania,Lehigh,2016,3,4.7454807764578986,12.354838709677418
Wisconsin,Milwaukee,2018,12,5.7262975909872091,12.352816901408451
Pennsylvania,Allegheny,2018,6,5.941246501776158,12.350218340611356
Illinois,Sangamon,2015,2,4.1125044587671606,12.35
Ohio,Lucas,2015,7,4.2060699237401931,12.344117647058825
North Dakota,Cass,2016,1,4.8238392482676522,12.343589743589744
Pennsylvania,Allegheny,2017,8,5.9141659118794472,12.332692307692309
Louisiana,Caddo,2017,8,4.6409184928877281,12.325000000000001
Wisconsin,Milwaukee,2016,1,5.6943032812817957,12.315384615384614
Pennsylvania,Dauphin,2019,12,5.0907446416409119,12.311320754716983
Michigan,Kent,2017,1,5.3303650646946092,12.310714285714285
Louisiana,East Baton Rouge,2015,10,4.8099029745825774,12.309433962264153
California,San Bernardino,2015,3,5.5475261144659447,12.309433962264151
Pennsylvania,Allegheny,2017,7,5.9211342845318944,12.309134615384613
Indiana,Marion,2019,7,5.955781043868698,12.30774647887324
California,San Bernardino,2018,6,5.6353138159641372,12.306206896551725
Illinois,Cook,2015,1,6.801232634282238,12.293258426966291
Louisiana,Calcasieu,2018,6,4.0407605242286984,12.290000000000001
Oregon,Multnomah,2018,11,6.1981763483484578,12.29
Virginia,Roanoke,2015,7,4.7431882364630722,12.283333333333333
Tennessee,Shelby,2018,7,5.6126185815210521,12.282051282051283
Minnesota,Hennepin,2016,1,6.4184847502716869,12.281927710843373
Ohio,Cuyahoga,2015,5,5.8475584703122028,12.276923076923078
Michigan,Wayne,2019,7,6.5358339302710826,12.263793103448274
Alabama,Jefferson,2018,5,5.4421707927080778,12.261538461538461
Ohio,Lucas,2016,12,4.20428281255794,12.260606060606062
Pennsylvania,Erie,2015,7,4.2030600975959613,12.258064516129036
Michigan,Kent,2019,2,5.4398661534617618,12.250000000000002
Arkansas,Pulaski,2018,6,5.3085324005031094,12.25
Oklahoma,Oklahoma,2015,7,5.5420133214259,12.248837209302325
Pennsylvania,Westmoreland,2017,1,4.4074418949584606,12.24313725490196
Pennsylvania,Allegheny,2015,5,5.8439076841439919,12.241592920353982
Pennsylvania,Westmoreland,2017,3,4.54979996418455,12.233928571428571
Pennsylvania,Allegheny,2016,1,5.7351300237777352,12.231612903225805
Louisiana,Caddo,2015,8,4.7284674143082439,12.222727272727273
Ohio,Montgomery,2019,12,5.1476299558069494,12.221739130434782
Indiana,Allen,2017,2,4.7395248779784449,12.221212121212121
California,Los Angeles,2018,9,6.8768603173206451,12.220146520146521
Kentucky,Fayette,2016,11,5.0310204559033762,12.22
South Dakota,Minnehaha,2015,7,4.9439789934031744,12.207692307692307
California,San Bernardino,2018,11,5.6534517923613254,12.207194244604315
Pennsylvania,Philadelphia,2015,3,6.3901042100644609,12.204945054945055
Illinois,Rock Island,2018,8,4.783682089760922,12.203333333333333
West Virginia,Kanawha,2015,7,4.6234973877950525,12.2
Texas,Webb,2019,7,4.2598326990634838,12.196551724137931
Texas,El Paso,2018,1,5.33669182923824,12.179999999999998
Texas,Webb,2019,2,4.1140435625480771,12.178571428571431
Texas,Dallas,2019,7,6.1739379089126256,12.178571428571427
Montana,Flathead,2019,11,4.5585525804154532,12.176666666666668
Washington,Yakima,2017,2,4.0591088179135939,12.176562500000001
Utah,Washington,2018,9,4.3013121953722457,12.173333333333334
California,San Bernardino,2015,7,5.5716506114879483,12.163157894736843
Michigan,Kent,2016,1,5.3018175256811411,12.157142857142855
California,Riverside,2016,1,5.3092936717654542,12.149479166666667
Maryland,Anne Arundel,2016,1,6.2100487078502153,12.145454545454545
Oklahoma,Oklahoma,2018,3,5.5227584290442824,12.144262295081965
Oregon,Jackson,2016,11,4.8096405060933938,12.141666666666667
Idaho,Canyon,2016,8,5.2817785317400556,12.136363636363637
California,Riverside,2018,9,5.010660305450898,12.123157894736844
California,San Luis Obispo,2018,8,4.631869736872452,12.11967213114754
California,Fresno,2016,8,5.1326502507856651,12.11919191919192
Kansas,Sedgwick,2015,3,5.1088084850950377,12.113157894736842
Colorado,Mesa,2019,1,4.546949623822047,12.107407407407409
Georgia,Fulton,2017,11,6.9252141836796177,12.105555555555556
California,San Bernardino,2016,2,5.4917607811443068,12.102830188679246
Maine,Penobscot,2016,12,4.4837298990000241,12.100000000000001
California,Riverside,2015,6,4.8608887619219416,12.093167701863354
Pennsylvania,Allegheny,2018,7,5.9513142003453821,12.09113924050633
Oregon,Lane,2015,8,4.9034372836773068,12.088235294117645
Nevada,Washoe,2015,1,5.3780379597493182,12.086111111111112
Idaho,Canyon,2015,10,5.2014189750654385,12.079999999999998
California,Humboldt,2017,9,4.0238283925348863,12.078947368421051
Pennsylvania,Allegheny,2016,5,5.857961767318808,12.074766355140188
California,Orange,2019,7,5.966339350448771,12.06338028169014
Texas,Hidalgo,2019,2,4.7255768026212071,12.062162162162162
Texas,Harris,2015,8,6.6725523356161744,12.06144578313253
California,Sacramento,2018,1,5.9228074317715347,12.061267605633802
California,Riverside,2018,7,4.9454735090776243,12.05990566037736
California,Riverside,2016,12,5.296050601788739,12.058152173913044
California,San Diego,2019,10,6.3363338302412879,12.054444444444444
Texas,Travis,2015,8,6.0286578589672413,12.049999999999999
Alabama,Jefferson,2016,6,5.3874361011541705,12.040000000000001
Idaho,Canyon,2018,9,5.2548476538709776,12.04
Ohio,Lucas,2015,2,4.1516762308470474,12.035714285714286
Minnesota,Hennepin,2019,2,6.405012356147826,12.033783783783784
Louisiana,East Baton Rouge,2015,8,4.7691187404883246,12.03
Montana,Missoula,2019,1,4.7472253086786171,12.026229508196721
Indiana,Marion,2015,1,5.7174741109069691,12.025748502994011
Michigan,Genesee,2018,12,4.732490258986104,12.023809523809524
North Carolina,Wake,2016,12,5.969347873768891,12.021951219512195
Ohio,Franklin,2015,2,5.6469122293952712,12.010169491525426
Pennsylvania,Centre,2019,7,4.49979701667339,12.006666666666666
Washington,Yakima,2018,12,4.1442316180905472,12.002816901408453
Pennsylvania,Centre,2015,2,4.3057381922083175,12.0
Michigan,Kalamazoo,2015,7,4.3406820192459046,12.0
Indiana,Marion,2019,9,5.8603164410681927,11.997959183673469
Texas,Hidalgo,2019,7,4.9345085509978013,11.9972972972973
California,Riverside,2016,10,5.1702235662311873,11.994705882352941
Texas,Hidalgo,2017,7,4.8181268790263241,11.992857142857146
California,Los Angeles,2016,1,6.8051447810508812,11.983703703703704
Ohio,Montgomery,2015,2,5.1603844853542,11.983333333333333
Texas,Webb,2019,4,4.1573056303279659,11.983333333333331
Georgia,Richmond,2019,3,4.7405758362899713,11.980645161290322
California,Los Angeles,2016,11,6.8506470927453718,11.979446640316207
California,Riverside,2017,10,5.19576685417706,11.977439024390243
California,Kern,2017,7,4.2180626178263747,11.976543209876544
California,San Luis Obispo,2017,12,4.5119768912566931,11.973770491803279
New York,Erie,2015,3,5.6172079975244529,11.972727272727273
Arkansas,Pulaski,2018,8,5.2603647955605695,11.970454545454544
California,Orange,2017,7,5.9562121459718584,11.970129870129872
Georgia,Richmond,2019,9,4.7391053653465471,11.969999999999999
Tennessee,Hamilton,2017,11,4.939828639607355,11.968333333333334
Wisconsin,Dane,2019,2,5.2177312900148136,11.967213114754099
Pennsylvania,Allegheny,2018,1,5.797431668971468,11.955319148936169
Texas,Cameron,2016,3,4.8297539189249754,11.954545454545453
South Carolina,Lexington,2015,7,5.0232771581436317,11.951612903225808
Illinois,Peoria,2017,2,4.6666864241923705,11.950000000000001
Minnesota,Hennepin,2018,12,6.4489353073632243,11.95
Alabama,Jefferson,2015,2,5.2679972765499778,11.949367088607593
Alabama,Montgomery,2017,2,4.3561023781133992,11.946153846153846
Tennessee,Davidson,2015,6,6.035888207142861,11.946031746031746
Wisconsin,Brown,2019,12,4.7622958559716828,11.944827586206895
Texas,El Paso,2018,8,5.4580150397876945,11.943999999999999
California,Santa Clara,2017,9,6.0233701765901664,11.942268041237114
California,Kern,2015,8,4.3102045888980056,11.935227272727273
Pennsylvania,Erie,2017,8,4.1925674533365456,11.93225806451613
Iowa,Linn,2015,2,4.9081685656572169,11.929729729729731
Kentucky,Jefferson,2015,1,5.3736291006496684,11.92909090909091
California,Fresno,2015,9,5.0412623772664933,11.925595238095235
New Mexico,Bernalillo,2016,12,5.5988276991563719,11.918309859154931
Wisconsin,Dane,2019,12,5.2898497184620163,11.916417910447761
Pennsylvania,Erie,2015,9,4.1730988177662285,11.914285714285713
Utah,Utah,2017,12,4.1300763325171639,11.911409395973154
Texas,Nueces,2015,6,4.79456472109904,11.905555555555555
Illinois,Cook,2015,2,6.7679979516501536,11.9
Pennsylvania,Lehigh,2016,4,4.7491099236116447,11.889999999999999
Arizona,Maricopa,2016,12,6.5796468866280682,11.883566433566434
Louisiana,Caddo,2019,7,4.82629513504488,11.883333333333333
California,San Bernardino,2018,9,5.6211565406681023,11.880985915492957
Texas,Nueces,2019,5,4.76389947120951,11.877611940298507
Illinois,Winnebago,2017,9,4.056027758086362,11.874999999999998
New Mexico,Bernalillo,2017,12,5.6443332036448606,11.874285714285714
Pennsylvania,Westmoreland,2017,5,4.3857313609887845,11.873913043478259
Oklahoma,Tulsa,2019,3,5.3960859622503889,11.869230769230768
Wisconsin,Dane,2016,1,5.07826464192154,11.866666666666667
Texas,Cameron,2017,2,4.8176645122338568,11.866666666666665
California,Sacramento,2019,11,6.0383192700709039,11.860975609756098
Texas,Travis,2018,2,6.0041811729360406,11.853658536585364
Ohio,Cuyahoga,2019,12,5.9017170772687431,11.85364238410596
California,San Mateo,2019,11,6.6316614705047563,11.847999999999999
California,Orange,2018,7,5.98861825587533,11.846376811594201
Pennsylvania,Dauphin,2015,5,5.0163437672385509,11.841935483870968
Pennsylvania,Erie,2017,7,4.1847765782508493,11.829032258064517
Oklahoma,Tulsa,2016,6,5.4256825465095391,11.820289855072465
Virginia,Albemarle,2015,7,4.6543690909752859,11.82
Ohio,Cuyahoga,2018,12,5.8675175732082714,11.819148936170214
Ohio,Franklin,2019,1,5.7654934607998891,11.817142857142857
Pennsylvania,Dauphin,2017,12,4.9551632022276477,11.815254237288135
New York,Suffolk,2015,7,5.0514226660890342,11.8125
Florida,Orange,2017,5,6.5647322092461842,11.806666666666667
Ohio,Franklin,2018,12,5.8281305595819033,11.805333333333333
Indiana,Marion,2018,11,5.8956760867331308,11.799337748344373
Nebraska,Douglas,2018,8,5.6495091257892724,11.797619047619047
South Carolina,Greenville,2015,7,5.2507882644825044,11.793421052631579
California,Sonoma,2017,9,4.5786162914487445,11.793333333333331
Indiana,Vanderburgh,2018,8,4.5976403473015486,11.788524590163934
Michigan,Kalamazoo,2016,1,4.2873985892342539,11.788235294117648
Florida,Escambia,2019,7,5.349629095649596,11.784
Illinois,Peoria,2015,7,4.7788816981403244,11.780000000000001
Maine,Cumberland,2019,7,5.3813010381132322,11.773170731707317
Florida,Escambia,2018,6,5.2895934113952912,11.772727272727272
California,San Bernardino,2017,9,5.5721184821317644,11.772222222222222
Kentucky,Fayette,2015,2,4.8779411993463,11.771428571428572
Texas,Harris,2018,6,6.7211114731951636,11.767123287671234
Ohio,Franklin,2015,1,5.6745552823998313,11.766101694915255
Pennsylvania,Lehigh,2018,12,4.7680235876134072,11.764516129032259
Louisiana,East Baton Rouge,2016,6,4.802034453858453,11.763333333333334
California,Riverside,2018,6,4.9715587903472294,11.762980769230769
Indiana,Vanderburgh,2015,9,4.5454308294653512,11.761538461538461
Montana,Missoula,2015,11,4.7029558528042,11.758333333333333
Minnesota,Olmsted,2018,1,4.4116533708973122,11.756410256410255
California,San Bernardino,2016,3,5.5564110608183217,11.755555555555556
Hawaii,Hawaii,2016,3,5.5915320571174991,11.750196078431372
Pennsylvania,Allegheny,2015,2,5.7199226518515376,11.75
Michigan,Wayne,2019,11,6.45068457045803,11.7475
Texas,Dallas,2017,9,6.1008115092188087,11.746666666666664
Texas,El Paso,2016,5,5.3985909623016326,11.746511627906976
Pennsylvania,Erie,2018,2,4.1008528266573014,11.742857142857142
Alabama,Jefferson,2015,8,5.3638206167279625,11.735789473684212
Montana,Missoula,2018,1,4.6785365880706147,11.732786885245902
